dept_name,dept_email,dept_address_state,lat,lon
Paris Police Department,rwatson@cityofparistn.gov,TN,36.325398,-88.300384
Signal Mountain Police Department,policeinfo@signalmountaintn.gov,TN,35.13595,-85.331924
Soddy Daisy Police Department,mike.sneed@soddy-daisy.org,TN,35.24669,-85.18715
Tullahoma Police Department,tpd@tullahomatn.gov,TN,35.488759,-86.078219
White House Police Department,pbrady@whitehousetn.gov,TN,36.4657158,-86.6480997
Winchester Police,ritchielewis@winchester-tn.com,TN,35.18289,-86.114006
Abilene Police Department,apd@abilenetx.gov,TX,32.295054,-99.893644
Alamo Police Department,rozuna@alamotexas.org,TX,26.186693,-98.11052
Alice Police Department,apd@cityofalice.org,TX,27.733516,-98.090814
Anna Police Department,policecomments@annatexas.gov,TX,33.194745,-96.579846
Athens Police Department,police@athenstx.gov,TX,32.208633,-95.85635
Austin Police Department,police3@austintexas.gov,TX,30.2678374,-97.7356868
Azle Police Department,sfuller@cityofazle.org,TX,32.883595,-97.53714
Beaumont Police Department,beaumontpd@beaumonttexas.gov,TX,29.854,-94.149331
Beeville Police Department,beevillechiefofpolice@outlook.com,TX,28.416077,-97.742586
Bellaire Police Department,olopez@bellairepolice.com,TX,29.702028,-95.46946
Bellmead Police Department,pdrecords@bellmead.com,TX,31.589613,-97.10078
Belton Police Department,police@beltontexas.gov,TX,31.0560132,-97.464453
Benbrook Police Department,dbabcock@benbrook-tx.gov,TX,32.77204,-97.291291
Big Spring Police Department,cwilliams@bigspringpd.net,TX,32.2352112,-101.5129297
Bonham Police Department,bpd@bonhampd.com,TX,33.578056,-96.17664
Borger Police Department,ddavis@borgertx.gov,TX,35.837047,-101.362746
Brownsville Police Department,bpd.pio@brownsvilletx.gov,TX,25.90872,-97.49824
Bryan Police Department,bpdpio@bryantx.gov,TX,30.656725,-96.302389
Bulverde Police Department,ghaecker@bulverdetx.gov,TX,29.7467816,-98.451113
Burleson Police Department,policeadministration@burlesontx.com,TX,32.542843,-97.32428
Carrollton Police Department,pio@cityofcarrollton.com,TX,32.766987,-96.778424
Cedar Hill Police Department,ely.reyes@cedarhilltx.com,TX,32.766987,-96.778424
Cedar Park Police Department,police2@cedarparktexas.gov,TX,30.52114,-97.823265
Celina Police Department,cguidera@celina-tx.gov,TX,33.323864,-96.78055
Cibolo Police Department,police@cibolotx.gov,TX,29.583532,-97.948858
Clute Police Department,jfitch@clutepd.com,TX,29.02107,-95.4045
College Station Police Department,bcouch@cstx.gov,TX,30.656725,-96.302389
Colleyville Police Department,colleyvillepd@colleyville.com,TX,32.88482,-97.14835
Coppell Police Department,police@coppelltx.gov,TX,32.97545,-96.99245
Copperas Cove Police Department,ewilson@copperascovetx.gov,TX,31.122324,-97.90073
Corsicana Police Department,rjohnson@corsicanatx.gov,TX,32.093422,-96.466545
Crowley Police Department,klong@ci.crowley.tx.us,TX,32.77204,-97.291291
Dallas Central Police Unit,derrick.wright@dallascityhall.com,TX,32.783037,-96.77852
Dallas North Central Police Unit,edmundo.lujan@dallascityhall.com,TX,32.989126,-96.783136
Dallas Northeast Police Unit,shannon.smith@dallascityhall.com,TX,32.863996,-96.714966
Dallas Northwest Police Unit,diane.robinson@dallascityhall.com,TX,32.854659,-96.881875
Dallas Southeast Police Unit,twana.walls__@dpd.ci.dallas.tx.us,TX,32.723704,-96.701702
Dallas Southwest Police Unit,juan.salas@dpd.ci.dallas.tx.us,TX,32.720584,-96.889137
Dallas South Central Police Unit,mavin.tyler@dpd.ci.dallas.tx.us,TX,32.664851,-96.788291
Dallas Police Department,pio@dpd.dallascityhall.com,TX,32.7680375,-96.7945399
Deer Park Police Department,JYettevich@deerparktx.org,TX,29.857273,-95.393037
Del Rio Police Department,rguzman@cityofdelrio.com,TX,29.383986,-100.90486
Denton Police Department,Frank.Dixon@cityofdenton.com,TX,33.214447,-97.12535
Dickinson Police Department,rmorales@ci.dickinson.tx.us,TX,29.462942,-95.05215
Donna Police Department,DONNAPOLICEDEPARTMENT@CITYOFDONNA.ORG,TX,26.168982,-98.05338
Eagle Pass Police Department,eaglepasspd@yahoo.com,TX,28.705912,-100.500465
Edinburg Police Department,jaimeayala@cityofedinburg.com,TX,26.396384,-98.18099
El Paso Police Department,pdpios@elpasotexas.gov,TX,31.7834894,-106.4609248
Ennis Police Department,EnnisPD@EnnisTX.gov,TX,32.347294,-96.798231
Fair Oaks Ranch Police Department,tmoring@fairoaksranchtx.org,TX,29.731081,-98.62902
Farmers Branch Police Department,haled@farmersbranchtx.gov,TX,32.924255,-96.85554
Forney Police Department,jabernathy@forneytx.gov,TX,32.598944,-96.288378
Fort Stockton Police Department,robert.lujan@cityfs.net,TX,30.88566,-102.87917
Fort Worth Police Department,policemedia@fortworthtexas.gov,TX,32.7569923,-97.3356488
Fredericksburg Police Department,swetz@fbgtx.org,TX,30.250408,-98.847885
Fulshear Police Department,kseymour@fulsheartexas.gov,TX,29.526602,-95.771015
Galveston Police Department,wbroughton@galvestontx.gov,TX,29.29432,-94.828705
Gonzales Police Department,pd@cityofgonzales.org,TX,29.468704,-97.477738
Graham Police Department,modom@grahampd.com,TX,33.158787,-98.678267
Granbury Police Department,granburypd@granbury.org,TX,32.430149,-97.831677
Groves Police Department,nreynolds@cigrovestx.com,TX,29.854,-94.149331
Harker Heights Police Department,hhpdrecords@harkerheights.gov,TX,31.042303,-97.481374
Harlingen Police Department,mkester@harlingenpolice.com,TX,26.102923,-97.478958
Henderson Police Department,submit@hendersontx.us,TX,32.1575,-94.78392
Hereford Police Department,HerefordPD@Hereford911.com,TX,34.940766,-102.607564
Hewitt Police Department,jdevlin@cityofhewitt.com,TX,31.549493,-97.201472
Hitchcock Police Department,wsmith@hitchcockpd.com,TX,29.348587,-95.01899
Hondo Police Department,rgarza801@hondo-tx.org,TX,29.350279,-99.1408
Houston Police Department,hpd.communityaffairs@houstonpolice.org,TX,29.9668524,-95.3622155
Humble Police Department,info@humblepolice.com,TX,29.9993693,-95.2675867
Huntsville Police Department,klunsford@huntsvilletx.gov,TX,30.723814,-95.551796
Hurst Police Department,sniekamp@hursttx.gov,TX,32.77204,-97.291291
Hutto Police Department,huttopd@huttotx.gov,TX,30.542425,-97.54668
Irving Police Department,dsteele@cityofirving.org,TX,32.8163604,-96.9508573
Jacksonville Police Department,joe.williams@jacksonvilletx.org,TX,31.843872,-95.156345
Jersey Village Police Department,kriggs@jerseyvillagetx.com,TX,29.884201,-95.57067
Joshua Police Department,dgelsthorpe@cityofjoshuatx.us,TX,32.460262,-97.388435
Katy Police Department,kpd@katypd.com,TX,29.80157,-95.81696
Keller Police Department,police@cityofkeller.com,TX,32.77204,-97.291291
Kennedale Police Department,dhull@cityofkennedale.com,TX,32.77204,-97.291291
Kingsville Police Department,info@kingsvillepd.us,TX,27.438735,-97.66062
Kyle Police Department,KPD-records@cityofkyle.com,TX,30.061225,-98.029267
La Porte Police Department,police@laportetx.gov,TX,29.857273,-95.393037
Lago Vista Police Department,BackTheBlue@lagovistapd.com,TX,30.239513,-97.69127
Lake Dallas Police Department,asawyer@lakedallaspd.org,TX,33.205005,-97.119046
Lampasas Police Department,jcummings@cityoflampasas.com,TX,31.196731,-98.240889
Laredo Police Department,ctrevino@ci.laredo.tx.us,TX,27.536282,-99.47004
League City Police Department,gary.ratliff@leaguecitytx.gov,TX,29.502487,-95.094574
Levelland Police Department,agarcia@levellandtexas.org,TX,33.57934,-102.37784
Liberty Police Department,cfairchild@cityofliberty.org,TX,30.162189,-94.822682
Little Elm Police Department,police@littleelm.org,TX,33.1587816,-96.939493
Live Oak Police Department,professionalstandard@liveoaktx.net,TX,29.553207,-98.33037
Longview Police Department,LPD@Longviewtexas.gov,TX,32.486397,-94.816276
Lubbock Police Department,fmitchell@mylubbock.us,TX,33.5869188,-101.8462641
Manor Police Department,police@cityofmanor.org,TX,30.239513,-97.69127
Manvel Police Department,ktraylor@manvelpd.org,TX,29.167817,-95.434647
Midland Police Department,eancich@midlandtexas.gov,TX,32.002758,-102.07577
Midlothian Police Department,carl.smith@midlothian.tx.us,TX,32.347294,-96.798231
Mineral Wells Police Department,policechief@mineralwellstx.gov,TX,32.810078,-98.11293
Murphy Police Department,cchandler@murphytx.org,TX,33.016426,-96.612785
Nacogdoches Police Department,seveyj@ci.nacogdoches.tx.us,TX,31.60323,-94.65507
Nederland Police Department,gporter@ci.nederland.tx.us,TX,29.854,-94.149331
New Braunfels Police Department,jvargas@nbtexas.org,TX,29.692354,-98.11035
Odessa Police Department,mgerke@odessa-tx.gov,TX,31.845774,-102.36773
Palestine Police Department,mharcrow@palestine-tx.org,TX,31.763123,-95.63455
Pampa Police Department,lrichburg@pampapd.com,TX,35.402542,-100.812374
Paris Police Department,rsalter@paristexas.gov,TX,33.65059,-95.52379
Portland Police Department,mark.cory@portlandtx.gov,TX,27.890156,-97.31499
Princeton Police Department,mmoyle@princetontx.us,TX,33.194745,-96.579846
Richardson Police Department,Gary.Tittle@cor.gov,TX,32.766987,-96.778424
Richmond Police Department,jcraig@richmondtx.gov,TX,29.583628,-95.764145
Rio Grande Police Department,ncastillo@cityofrgc.com,TX,26.546335,-98.715803
Roanoke Police Department,jmiller@roanokepolice.com,TX,33.00069,-97.22178
Rockwall Police Department,mgeron@rockwall.com,TX,32.93107,-96.46125
Rosenberg Police Department,jowhite@rosenbergtx.gov,TX,29.526602,-95.771015
Round Rock Police Department,abanks@roundrocktexas.gov,TX,30.64903,-97.605069
Sachse Police Department,bsylvester@cityofsachse.com,TX,32.973286,-96.58616
San Angelo Police Department,frank.carter@sanangelopolice.org,TX,31.401594,-100.461374
San Antonio Police Department,sapdpio@sanantonio.gov,TX,29.4228011,-98.4970063
San Benito Police Department,dispatch@cityofsanbenito.com,TX,26.102923,-97.478958
Sanger Police Department,police@sangertexas.org,TX,33.205005,-97.119046
Seabrook Police Department,swright@seabrooktx.gov,TX,29.5642257,-95.0236052
Seagoville Police Department,rcalverley@seagoville.us,TX,32.64949,-96.54345
Seguin Police Department,jsuarez@seguintexas.gov,TX,29.571827,-97.969574
Seminole Police Department,seminolepd@cityofseminole.org,TX,32.719017,-102.64256
Sherman Police Department,brettm@cityofsherman.com,TX,33.624508,-96.675699
Southlake Police Department,jhenninger@ci.southlake.tx.us,TX,32.939269,-97.18438
Sugar Land Police Department,police@sugarlandtx.gov,TX,29.526602,-95.771015
Temple Police Department,policeweb@templetx.gov,TX,31.095078,-97.33949
The Colony Police Department,dcoulon@thecolonytx.gov,TX,33.098576,-96.88014
Watauga Police Department,rparker@wataugatx.org,TX,32.873703,-97.25502
Waxahachie Police Department,wgoolsby@waxahachiepd.org,TX,32.38487,-96.84779
Weatherford Police Department,police@weatherfordtx.gov,TX,32.750786,-97.78597
Webster Police Department,websterpd@websterpd.com,TX,29.534855,-95.11712
West University Place Police Department,kwalker@westutx.gov,TX,29.714615,-95.43791
White Settlement Police Department,cabrown@wspd.us,TX,32.76616,-97.471596
Wichita Falls Police Department,Manuel.Borrego@wfpd.net,TX,33.908684,-98.50251
Brigham City Police Department,police_records@brighamcity.utah.gov,UT,41.51066,-112.01571
Centerville Police Department,police@centervilleut.com,UT,41.037045,-112.202123
Clinton Police Department,sstoker@clinton.utah.gov,UT,41.14598,-112.054855
Draper Police Department,draperpolice@draper.ut.us,UT,40.525146,-111.86235
Grantsville Police Department,police@grantsvilleut.gov,UT,40.599697,-112.44541
Hurricane Police Department,policetips@hcpd.utah.gov,UT,37.177837,-113.30054
Logan Police Department,asklcpd@loganutah.org,UT,41.68679,-111.82526
Lone Peak Police Department District Police,police@lonepeakpolice.com,UT,40.120409,-111.668667
North Salt Lake Police Department,janab@nslcity.org,UT,41.037045,-112.202123
Pleasant Grove Police Department,2mike@pg911.org,UT,40.3627777,-111.7393571
Price Police Department,pricepolice@priceutah.net,UT,39.61533,-110.79992
Riverdale Police Department,Police@riverdalecity.com,UT,41.270355,-111.875879
Riverton Police Department,administration@rivertonpd.org,UT,40.667883,-111.92424
Roy Police Department,police@royutah.org,UT,41.17196,-112.02604
Santa Clara Ivins Police Department,police@ivins.com,UT,37.129057,-113.645103
Santaquin Genola City Police Department,police@santaquin.org,UT,39.9756,-111.79102
Smithfield Police Department,tallen@smithfieldpd.net,UT,41.734225,-111.744581
South Jordan Police Department,jcarr@sjc.utah.gov,UT,40.667883,-111.92424
Taylorsville Police Department,police.outreach@taylorsvilleut.gov,UT,40.667883,-111.92424
Tremonton Police Department,police@tremontoncity.com,UT,41.476021,-113.052922
Washington City Police Department,jwilliams@washingtoncity.org,UT,37.131866,-113.50821
Abingdon Police Department,crimereport@abingdon-va.gov,VA,36.747831,-81.950316
Ashland Police Department,DGoodman@ashlandpolice.us,VA,37.760165,-77.490992
Blacksburg Police Department,awilson@blacksburg.gov,VA,37.174884,-80.387314
Chesapeake Police Department,CPDQuestions@CityofChesapeake.net,VA,36.71744,-76.24797
Colonial Heights Police Department,Ruxerr@colonialheightsva.gov,VA,37.258804,-77.40494
Farmville Police Department,aellington@farmvilleva.com,VA,37.224881,-78.432957
Franklin Police Department,Info@franklinpolice.org,VA,36.684014,-76.941396
Front Royal Police Department,kmagalis@frontroyalva.com,VA,38.918125,-78.19379
Herndon Police Department,herndon.police@herndon-va.gov,VA,38.960934,-77.372475
Lynchburg Police Department,kathleen.jennings@lynchburgva.gov,VA,37.399016,-79.195458
Newport News Police Department,NNPDWebmaster@nngov.com,VA,37.0296407,-76.4498916
Norfolk Police Department,police@norfolk.gov,VA,36.923015,-76.244641
Purcellville Police Department,ppdfb@purcellvilleva.gov,VA,39.08113,-77.638857
Radford Police Department,Jeffrey.Dodson@radfordva.gov,VA,37.131813,-80.57882
Richmond Police Department,re-richmondpolicerec@RVA.Gov,VA,37.545868,-77.44456
Salem Police Department,salempolice@salemva.gov,VA,37.285333,-80.055241
Staunton Police Department,PoliceRecords@ci.staunton.va.us,VA,38.158056,-79.061501
Virginia Beach Police Department,vbpd@vbgov.com,VA,36.7545,-76.05844
Waynesboro Police Department,police@ci.waynesboro.va.us,VA,38.067157,-78.90142
Wytheville Police Department,joelh@wytheville.org,VA,36.901471,-81.084209
Barre Town Police Department,William.Dodge@vermont.gov,VT,44.274953,-72.609475
Bennington Police Department,tips@benningtonpolice.com,VT,43.035325,-73.11146
Brattleboro Police Department,bpd@sover.net,VT,42.854416,-72.55899
Burlington Police Department,jmurad@bpdvt.org,VT,44.48222,-73.22062
Colchester Police Department,info@colchesterpdvt.org,VT,44.463329,-73.069484
Essex Police Department,epd.info@essex.org,VT,44.493866,-73.10552
Hartford Police Department,dperry@hartford-vt.org,VT,43.653748,-72.346275
Milton Police Department,steve.laroche@vermont.gov,VT,44.619205,-73.12278
Rutland Police Department,keith.lorman@vermont.gov,VT,43.605415,-72.97736
Shelburne Police Department,aaron.noble@shelburnepdvt.org,VT,44.463329,-73.069484
South Burlington Police Department,sburke@southburlingtonpolice.org,VT,44.455273,-73.13991
Springfield Police Department,mark.fountain@vermont.gov,VT,43.288036,-72.47204
Williston Police Department,police@willistonvt.org,VT,44.43714,-73.06659
Airway Heights Police Department,brichmond@cawh.org,WA,47.64488,-117.59315
Anacortes Police Department,floydd@cityofanacortes.org,WA,48.502922,-122.61618
Arlington Police Department,police@arlingtonwa.gov,WA,48.190845,-122.12656
Bainbridge Island Police Department,police@bainbridgewa.gov,WA,47.639687,-122.649636
Battle Ground Police Department,mike.fort@cityofbg.org,WA,45.780037,-122.54341
Bellevue Police Department,bellevuepd@bellevuewa.gov,WA,47.6142798,-122.1919392
Bonney Lake Police Department,jeterb@cobl.us,WA,47.051437,-122.153228
Bothell Police Department,Ken.Seuberlich@bothellwa.gov,WA,47.7614,-122.20562
Bremerton Police Department,Tom.Wolfe@ci.bremerton.wa.us,WA,47.5648953,-122.6343391
Camas Police Department,police@cityofcamas.us,WA,45.58757,-122.38522
College Place Police Department,ttomaras@cpwa.us,WA,46.043552,-118.38852
Ellensburg Police Department,policedept@ci.ellensburg.wa.us,WA,46.9924,-120.54704
Enumclaw Police Department,tfloyd@police.ci.enumclaw.wa.us,WA,47.204655,-121.98993
Ephrata Police Department,epdcontact@ephrata.org,WA,47.318943,-119.551125
Everett Police Department,police@everettwa.gov,WA,47.977795,-122.20719
Fife Police Department,police@cityoffife.org,WA,47.243153,-122.37945
Grandview Police Department,kal.fuller@grandviewpd.us,WA,46.456558,-120.740145
Kirkland Police Department,police@kirklandwa.gov,WA,47.7068016,-122.1856177
Lacey Police Department,records@ci.lacey.wa.us,WA,47.0445899,-122.8223479
Lake Stevens Police Department,lspd@lakestevenswa.gov,WA,48.054913,-121.766412
Lakewood Police Department,policefrontdesk@cityoflakewood.us,WA,47.172527,-122.50711
Liberty Lake Police Department,dsimmons@libertylakewapd.gov,WA,47.668156,-117.10452
Milton Police Department,policewebcontact@cityofmilton.net,WA,47.24901,-122.32196
Moses Lake Police Department,policechief@cityofml.com,WA,47.213633,-119.467788
Mountlake Terrace Police Department,pcaw@mltwa.gov,WA,47.788452,-122.31265
Ocean Shores Police Department,nlogan@osgov.com,WA,47.0007629,-124.1611183
Olympia Police Department,olympiapolice@ci.olympia.wa.us,WA,47.04081,-122.89205
Orting Police Department,kswanson@cityoforting.org,WA,47.051437,-122.153228
Port Orchard Police Department,police@cityofportorchard.us,WA,47.639687,-122.649636
Port Townsend Police Department,tolson@cityofpt.us,WA,47.802641,-123.52181
Pullman Police Department,police@pullman-wa.gov,WA,46.728466,-117.18004
Redmond Police Department,police@redmond.gov,WA,47.493554,-121.832375
Renton Police Department,askrentonpd@rentonwa.gov,WA,47.46636,-122.23833
Richland Police Department,bclary@ci.richland.wa.us,WA,46.278555,-119.274446
Ridgefield Police Department,john.brooks@ridgefieldwa.us,WA,45.771674,-122.485903
Sammamish Police Department,ahall@sammamish.us,WA,47.60465,-122.035515
Selah Police Department,sherry.raymond@selahwa.gov,WA,46.644024,-120.53037
Sequim Police Department,ContactSPD@sequimwa.gov,WA,48.110903,-123.88986
Shelton Police Department,carole.beason@sheltonwa.gov,WA,47.354126,-123.17385
Snohomish Police Department,snohomishpd@snoco.org,WA,47.91324,-122.08895
Spokane Police Department,spdwebmail@spokanepolice.org,WA,47.6655738,-117.4289679
Tacoma Police Department,tpd-pio@cityoftacoma.org,WA,47.2244511,-122.4727457
Tenino Police Department,rauderer@teninopolice.org,WA,46.932598,-122.829441
Tieton Police Department,police@cityoftieton.com,WA,46.7028002,-120.7550784
Toppenish Police Department,John.Clary@cityoftoppenish.us,WA,46.375114,-120.309715
Washougal Police Department,Wendi.Steinbronn@cityofwashougal.us,WA,45.577847,-122.357635
Yakima Police Department,ypd@yakimawa.gov,WA,46.456558,-120.740145
Yelm Police Department,todds@yelmwa.gov,WA,46.94294,-122.60842
Antigo Police Department,eroller@antigo-city.org,WI,45.143913,-89.154175
Appleton Police Department,webapd@appleton.org,WI,44.260445,-88.41205
Ashwaubenon Department Of Police Department,buhl@ashwaubenon.gov,WI,44.49093,-88.057341
Baraboo Police Department,mschauf@cityofbaraboo.com,WI,43.4709,-89.74184
Brown Deer Police Department,policeadmin@bdpolice.org,WI,43.181675,-87.97136
Caledonia Police Department,glarsen@caledoniawipd.com,WI,42.8132,-87.89482
Cedarburg Police Department,cpd@ci.cedarburg.wi.us,WI,43.360715,-87.496553
Chippewa Falls Police Department,policedept@chippewafalls-wi.gov,WI,45.069092,-91.283505
Coon Valley Police Department,cvpd@mwt.net,WI,43.7013031,-91.0164915
De Pere Police Department,dppd@deperewi.gov,WI,44.473961,-87.995926
Deforest Police Department,police1@vi.deforest.wi.us,WI,43.067468,-89.417852
Delafield Police Department,police@ci.delafield.wi.us,WI,43.019308,-88.306707
Elkhorn Police Department,info@elkhornpd.org,WI,42.678837,-88.542435
Fond Du Lac Police Department,agoldstein@fdl.wi.gov,WI,43.775253,-88.44703
Fort Atkinson Police Department,abump@fortpd.com,WI,42.92739,-88.83858
Glendale Police Department,police@glendalewi.gov,WI,43.122974,-87.92733
Greendale Police Department,greendalepd@greendalepolice.org,WI,42.944866,-87.987045
Hales Corners Police Department,admin@hcpd.net,WI,42.941544,-88.06192
Hartland Police Department,police@villageofhartland.wi.gov,WI,43.10336,-88.34796
Holmen Police Department,hpd@holmenwi.com,WI,43.908222,-91.111758
Hudson Police Department,gwillems@hudsonwi.gov,WI,45.028959,-92.447284
Jefferson Police Department,kpileggi@jeffersonpd.com,WI,42.990746,-88.81628
Lake Geneva Police Department,lgpd@genevaonline.com,WI,42.5926105,-88.4326267
Manitowoc Police Department,nreimer@manitowoc.org,WI,44.089737,-87.65937
Marshfield Police Department,Jody.Geurink@ci.marshfield.wi.us,WI,44.66705,-90.174
Menasha Police Department,police@ci.menasha.wi.us,WI,44.20296,-88.44819
Mequon Police Department,ppryor@ci.mequon.wi.us,WI,43.223522,-87.98965
Monona Police Department,bchaneyaustin@ci.monona.wi.us,WI,43.0632307,-89.3396444
Monroe Police Department,pdmonroe@pdmonroe.com,WI,42.60021,-89.63727
Mount Pleasant Police Department,msoens@mtpleasantwi.gov,WI,42.7257877,-87.8932441
Mukwonago Police Department,dstreit@mkpd.org,WI,42.857136,-88.32862
Mukwonago Township Police Department,tczarnecki@mukwonagopolice.org,WI,43.019308,-88.306707
Neenah Police Department,police@ci.neenah.wi.us,WI,44.16177,-88.46994
Norway Police Department,policechief@townofnorway.org,WI,42.805826,-88.171069
Oconomowoc Police Department,monstad@oconomowoc-wi.gov,WI,43.110615,-88.497345
Onalaska Police Department,cashbeck@onalaskawi.gov,WI,43.88336,-91.231674
Oregon Police Department,jpagenkopf@vil.oregon.wi.us,WI,43.067468,-89.417852
Oshkosh Police Department,kmann@ci.oshkosh.wi.us,WI,44.085707,-88.668149
Pewaukee Village Police Department,pewaukeepolice@villageofpewaukee.com,WI,43.081802,-88.25648
Platteville Police Department,mckinleyd@platteville.org,WI,42.870028,-90.694229
Plymouth Police Department,police@wiplymouthpd.com,WI,43.746002,-87.730546
Port Washington Police Department,khingiss@portwashingtonwi.gov,WI,43.360715,-87.496553
Rice Lake Police Department,rlpd@chibardun.net,WI,45.500988,-91.73607
Sheboygan Police Department,policedesk@sheboyganwi.gov,WI,43.746002,-87.730546
South Milwaukee Police Department,Jessup@smwi.org,WI,42.90762,-87.87176
Sparta Police Department,enottestad@spartawisconsin.org,WI,43.94336,-90.81049
Superior Police Department,policedept@ci.superior.wi.us,WI,46.463316,-91.892579
Two Rivers Police Department,trpolice@two-rivers.org,WI,44.105108,-87.313828
Waunakee Police Department,akreitzman@waunakeepd.org,WI,43.192013,-89.46346
West Bend Police Department,dispatch@ci.west-bend.wi.us,WI,43.406155,-88.18114
Whitefish Bay Police Department,p.whitaker@wfbvillage.gov,WI,43.11325,-87.90008
Beckley Police Department,dbailey@beckleypd.com,WV,37.779095,-81.18071
Bluefield Police Department,ddillow@bluewv.org,WV,37.403448,-81.106456
Bridgeport Police Department,jpost@bridgeportwv.com,WV,39.280823,-80.25987
Charles Town Police Department,ctpdinfo@charlestownwv.us,WV,39.307398,-77.86322
Charleston Police Department,comment@charlestonwvpolice.org,WV,38.328061,-81.523522
Clarksburg Police Department,mkiddy@cityofclarksburgwv.com,WV,39.27901,-80.338196
Elkins Police Department,tbennett@cityofelkinswv.com,WV,38.926384,-79.84951
Huntington Police Department,tips@huntingtonwvpolice.com,WV,38.419578,-82.243397
Hurricane Police Department,police@hurricanewv.com,WV,38.510513,-81.906109
Martinsburg Police Department,info@martinsburgpd.org,WV,39.459187,-77.963066
Milton Police Department,mpdchief@cityofmiltonwv.com,WV,38.4297446,-82.1057068
Morgantown Police Department,epowell@morgantownwv.gov,WV,39.633645,-80.059074
Moundsville Police Department,tmitchell@moundsvillepd.com,WV,39.919407,-80.74409
Oak Hill Police Department,ohpd@oakhillwv.gov,WV,38.030933,-81.086051
Parkersburg Police Department,jemartin@netassoc.net,WV,39.211679,-81.515928
Saint Albans Police Department,crimetips@saintalbanspolice.com,WV,38.38691,-81.83757
Vienna Police Department,contactus@viennapolice.com,WV,39.211679,-81.515928
Wheeling Police Department,schwerts@wheelingwv.gov,WV,40.064915,-80.720924
Casper Police Department,police@casperwy.gov,WY,42.849266,-106.32659
Cheyenne Police Department,info@cheyennepd.org,WY,41.136475,-104.81774
Cody Police Department,info@codypd.net,WY,44.492387,-109.593597
Evanston Police Department,mvranish@evanston-wy.gov,WY,41.269447,-110.96667
Gillette Police Department,gillettepd@gillettewy.gov,WY,44.192361,-105.516978
Green River Police Department,PDinfo@cityofgreenriver.org,WY,41.529675,-109.46611
Jackson Police Department,JacksonPolice@jacksonwy.gov,WY,44.049325,-110.58812
Laramie Police Department,dstalder@CityofLaramie.org,WY,41.665514,-105.721883
Rawlins Police Department,mward@rawlins-wyoming.com,WY,41.70359,-106.933153
Rock Springs Police Department,dwane_pacheco@rswy.net,WY,41.660339,-108.875676
Sheridan Police Department,records@sheridanpolice.com,WY,44.814903,-106.95595
